Rank,Ticker,Minervini,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,RMV,Close,ATR% (14),PTC,Contraction,Confirmed Breakout,Not Extended,Flip Setup,SPY Trend OK,Source,CANSLIM,DaysToEarnings,is_restricted,rs_1m_pct,Candidate High-Win,Candidate Flip
469,LIVE,5,Consumer Cyclical,Specialty Retail,NASDAQ,1.3457504137648115,85,1.3725259848274989,5,92,37.67,17.34000015258789,0.06360191299303539,3,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,88,False,False
470,DBD,8,Technology,Software—Application,NYSE,1.3456916877527367,85,1.258571052207986,79,87,28.27,81.23999786376953,0.03957849136943168,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,82,False,False
471,MEC,8,Industrials,Metal Fabrication,NYSE,1.3437365508461954,85,1.1030672339592045,47,11,35.08,22.1200008392334,0.04968676874988982,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,67,False,False
472,EL,8,Consumer Defensive,Household & Personal Products,NYSE,1.3419135622431086,85,1.3152544717495593,77,81,32.73,114.2300033569336,0.05644624948542067,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,86,False,False
473,LINC,8,Consumer Defensive,Education & Training Services,NASDAQ,1.341668023357093,85,1.235768820156331,63,47,35.78,29.989999771118164,0.049897596192840156,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,81,False,False
474,ELLO,7,Utilities,Utilities—Renewable,NYSE MKT,1.3403758667601116,85,1.36998755857562,81,75,19.0,25.600000381469727,0.04740513258355871,4,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,87,False,False
475,BWXT,8,Industrials,Aerospace & Defense,NYSE,1.339817080291442,85,1.2685404095391895,84,90,32.86,206.44000244140625,0.047284569549215075,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,83,False,False
476,AEVA,3,Consumer Cyclical,Auto Parts,NASDAQ,1.3396522423606805,85,1.703559486025926,91,100,61.26,12.539999961853027,0.0917976827191595,1,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,95,False,False
477,MTRN,8,Basic Materials,Other Industrial Metals & Mining,NYSE,1.338618635579021,85,1.2785368183116952,77,73,30.6,149.02999877929688,0.04779374105300894,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,84,False,False
478,TPH,8,Consumer Cyclical,Residential Construction,NYSE,1.3385217292838005,85,0.9455898077182535,29,32,15.43,46.310001373291016,0.03504334230027027,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,36,False,False
479,ESI,8,Basic Materials,Specialty Chemicals,NYSE,1.338349023688648,85,1.1001291476609605,35,47,35.89,35.439998626708984,0.04774669754119471,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,67,False,False
480,CMBT,8,unknown,unknown,NYSE,1.3377940209674155,85,1.0623563161037566,60,6,20.44,13.979999542236328,0.031013687614485263,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,60,False,False
481,SEB,8,Industrials,Conglomerates,NYSE MKT,1.337295455357012,85,1.4850777506085777,89,90,31.01,4933.10986328125,0.04806546106355896,6,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,91,False,False
482,PDFS,8,Technology,Software—Application,NASDAQ,1.3369568663075464,85,1.2747926755810202,74,11,42.51,32.43000030517578,0.059336589518514,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,83,False,False
483,GSK,8,Healthcare,Drug Manufacturers—General,NYSE,1.3355842714818489,85,1.1391966605911468,84,35,11.61,59.52000045776367,0.023705442673723248,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,72,False,False
484,APEI,8,Consumer Defensive,Education & Training Services,NASDAQ,1.3351918076237077,85,1.3783651699871382,89,87,30.96,43.849998474121094,0.04205898686657909,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,88,False,False
485,AIP,6,unknown,unknown,NASDAQ,1.3346435608216838,85,1.5191352575180606,91,71,46.4,14.729999542236328,0.06999806915860265,3,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,91,False,False
486,BHP,8,Basic Materials,Other Industrial Metals & Mining,NYSE,1.3332834698783087,85,1.112084058845117,44,61,18.93,76.81999969482422,0.029465908187882306,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,68,False,False
487,ATLO,8,Financial Services,Banks—Regional,NASDAQ,1.332802805276332,85,1.1842452122269085,75,63,16.41,27.850000381469727,0.02341625810646394,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,77,False,False
488,TNK,8,Energy,Oil & Gas Midstream,NYSE,1.332308218142003,85,1.1730635663868112,90,64,23.32,72.87999725341797,0.03242118551457641,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,75,False,False
489,PLXS,8,Technology,Electronic Components,NASDAQ,1.331315604475578,85,1.164785799782161,40,35,32.59,198.4600067138672,0.046752839357485955,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,74,False,False
490,SFST,8,Financial Services,Banks—Regional,NASDAQ,1.3312835755601617,85,1.3240092212831258,81,79,22.26,60.720001220703125,0.031091186663766934,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,86,False,False
491,SNEX,8,Financial Services,Capital Markets,NASDAQ,1.329228616413437,85,1.106327857328104,36,88,29.44,128.6699981689453,0.04318357309990769,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,67,False,False
1393,NVDA,8,Technology,Semiconductors,NASDAQ,1.067639683586808,55,1.0872762388097528,76,87,24.36,189.82000732421875,0.0368619906580946,7,False,False,True,False,True,Friend's Tip,"{'c': False, 'a': False, 'n': False, 's': True, 'l': False, 'i': False, 'm': True}",-1,False,65,False,False
1596,TSLA,7,Consumer Cyclical,Auto Manufacturers,NASDAQ,1.0362516177086276,48,1.1297153177439894,72,69,24.41,411.82000732421875,0.03674456122531704,3,True,False,True,False,True,Twitter,"{'c': False, 'a': False, 'n': False, 's': False, 'l': False, 'i': False, 'm': True}",-1,False,71,False,False
